Using device: mps
Sampling 1000 networks across 1 chunks of 1000...

--- Processing Chunk 1/1 (1000 networks) ---
Epoch 412 - Avg Loss: 0.0292, Best Loss: 0.0240
Epoch 413 - Avg Loss: 0.0292, Best Loss: 0.0238
Epoch 414 - Avg Loss: 0.0292, Best Loss: 0.0239
Epoch 415 - Avg Loss: 0.0292, Best Loss: 0.0239
Epoch 416 - Avg Loss: 0.0292, Best Loss: 0.0239
Epoch 417 - Avg Loss: 0.0291, Best Loss: 0.0238
Epoch 418 - Avg Loss: 0.0291, Best Loss: 0.0237
Epoch 419 - Avg Loss: 0.0291, Best Loss: 0.0239
Epoch 420 - Avg Loss: 0.0291, Best Loss: 0.0237
Epoch 421 - Avg Loss: 0.0290, Best Loss: 0.0237
Epoch 422 - Avg Loss: 0.0290, Best Loss: 0.0237
Epoch 423 - Avg Loss: 0.0290, Best Loss: 0.0236
Epoch 424 - Avg Loss: 0.0290, Best Loss: 0.0235
Epoch 425 - Avg Loss: 0.0290, Best Loss: 0.0235
Epoch 426 - Avg Loss: 0.0290, Best Loss: 0.0236
Epoch 427 - Avg Loss: 0.0290, Best Loss: 0.0237
Epoch 428 - Avg Loss: 0.0291, Best Loss: 0.0236
Epoch 429 - Avg Loss: 0.0290, Best Loss: 0.0235
Epoch 430 - Avg Loss: 0.0290, Best Loss: 0.0235
Epoch 431 - Avg Loss: 0.0290, Best Loss: 0.0235
Epoch 432 - Avg Loss: 0.0289, Best Loss: 0.0234
Epoch 433 - Avg Loss: 0.0289, Best Loss: 0.0234
Epoch 434 - Avg Loss: 0.0289, Best Loss: 0.0233
Epoch 435 - Avg Loss: 0.0289, Best Loss: 0.0234
Epoch 436 - Avg Loss: 0.0290, Best Loss: 0.0233
Epoch 437 - Avg Loss: 0.0289, Best Loss: 0.0233
Epoch 438 - Avg Loss: 0.0289, Best Loss: 0.0234
Epoch 439 - Avg Loss: 0.0289, Best Loss: 0.0235
Epoch 440 - Avg Loss: 0.0289, Best Loss: 0.0236
Epoch 441 - Avg Loss: 0.0289, Best Loss: 0.0233
Epoch 442 - Avg Loss: 0.0289, Best Loss: 0.0233
Epoch 443 - Avg Loss: 0.0289, Best Loss: 0.0235
Epoch 444 - Avg Loss: 0.0289, Best Loss: 0.0232
Epoch 445 - Avg Loss: 0.0289, Best Loss: 0.0233
Epoch 446 - Avg Loss: 0.0289, Best Loss: 0.0234
Epoch 447 - Avg Loss: 0.0289, Best Loss: 0.0232
Epoch 448 - Avg Loss: 0.0289, Best Loss: 0.0233
Epoch 449 - Avg Loss: 0.0289, Best Loss: 0.0232
Epoch 450 - Avg Loss: 0.0289, Best Loss: 0.0232
Epoch 451 - Avg Loss: 0.0288, Best Loss: 0.0231
Epoch 452 - Avg Loss: 0.0289, Best Loss: 0.0231
Epoch 453 - Avg Loss: 0.0289, Best Loss: 0.0231
Epoch 454 - Avg Loss: 0.0288, Best Loss: 0.0230
Epoch 455 - Avg Loss: 0.0288, Best Loss: 0.0230
Epoch 456 - Avg Loss: 0.0288, Best Loss: 0.0231
Epoch 457 - Avg Loss: 0.0288, Best Loss: 0.0229
Epoch 458 - Avg Loss: 0.0288, Best Loss: 0.0229
Epoch 459 - Avg Loss: 0.0288, Best Loss: 0.0230
Epoch 460 - Avg Loss: 0.0288, Best Loss: 0.0229
Epoch 461 - Avg Loss: 0.0287, Best Loss: 0.0229
Epoch 462 - Avg Loss: 0.0287, Best Loss: 0.0228
Epoch 463 - Avg Loss: 0.0287, Best Loss: 0.0228
Epoch 464 - Avg Loss: 0.0287, Best Loss: 0.0228
Epoch 465 - Avg Loss: 0.0287, Best Loss: 0.0229
Epoch 466 - Avg Loss: 0.0287, Best Loss: 0.0232
Epoch 467 - Avg Loss: 0.0287, Best Loss: 0.0235
Epoch 468 - Avg Loss: 0.0287, Best Loss: 0.0236
Epoch 469 - Avg Loss: 0.0288, Best Loss: 0.0233
Epoch 470 - Avg Loss: 0.0288, Best Loss: 0.0236
Epoch 471 - Avg Loss: 0.0288, Best Loss: 0.0231
Epoch 472 - Avg Loss: 0.0288, Best Loss: 0.0234
Epoch 473 - Avg Loss: 0.0288, Best Loss: 0.0235
Epoch 474 - Avg Loss: 0.0287, Best Loss: 0.0234
Epoch 475 - Avg Loss: 0.0287, Best Loss: 0.0232
Epoch 476 - Avg Loss: 0.0288, Best Loss: 0.0234
Epoch 477 - Avg Loss: 0.0287, Best Loss: 0.0234
Epoch 478 - Avg Loss: 0.0287, Best Loss: 0.0231
Epoch 479 - Avg Loss: 0.0287, Best Loss: 0.0231
Epoch 480 - Avg Loss: 0.0287, Best Loss: 0.0231
Epoch 481 - Avg Loss: 0.0287, Best Loss: 0.0230
Epoch 482 - Avg Loss: 0.0287, Best Loss: 0.0230
Epoch 483 - Avg Loss: 0.0287, Best Loss: 0.0230
Epoch 484 - Avg Loss: 0.0287, Best Loss: 0.0229
Epoch 485 - Avg Loss: 0.0287, Best Loss: 0.0228
Epoch 486 - Avg Loss: 0.0289, Best Loss: 0.0228
Epoch 487 - Avg Loss: 0.0288, Best Loss: 0.0228
Epoch 488 - Avg Loss: 0.0287, Best Loss: 0.0228
Epoch 489 - Avg Loss: 0.0288, Best Loss: 0.0227
Epoch 490 - Avg Loss: 0.0288, Best Loss: 0.0228
Epoch 491 - Avg Loss: 0.0288, Best Loss: 0.0227
Epoch 492 - Avg Loss: 0.0288, Best Loss: 0.0226
Epoch 493 - Avg Loss: 0.0288, Best Loss: 0.0227
Epoch 494 - Avg Loss: 0.0288, Best Loss: 0.0226
Epoch 495 - Avg Loss: 0.0288, Best Loss: 0.0226
Epoch 496 - Avg Loss: 0.0288, Best Loss: 0.0226
Epoch 497 - Avg Loss: 0.0288, Best Loss: 0.0225
Epoch 498 - Avg Loss: 0.0288, Best Loss: 0.0225
Epoch 499 - Avg Loss: 0.0288, Best Loss: 0.0226

=== Global Top 20 Networks ===
Rank 1: Loss = 0.0225
Rank 2: Loss = 0.0239
Rank 3: Loss = 0.0241
Rank 4: Loss = 0.0242
Rank 5: Loss = 0.0244
Rank 6: Loss = 0.0245
Rank 7: Loss = 0.0246
Rank 8: Loss = 0.0248
Rank 9: Loss = 0.0249
Rank 10: Loss = 0.0249
Rank 11: Loss = 0.0249
Rank 12: Loss = 0.0249
Rank 13: Loss = 0.0251
Rank 14: Loss = 0.0252
Rank 15: Loss = 0.0252
Rank 16: Loss = 0.0252
Rank 17: Loss = 0.0253
Rank 18: Loss = 0.0253
Rank 19: Loss = 0.0253
Rank 20: Loss = 0.0254
Saved to rnn_top20.json
